uniqueID,drugName,condition,review,rating,date,usefulCount,sentiment
,NutrinoPlus Piles Care Fast Relief,"Piles,Fissure",Worst product,3.0,2023-08-03 00:00:00,33,Neutral
,NutrinoPlus Piles Care Fast Relief,"Piles,Fissure",Great results after 1 month of usiing,10.0,2023-04-12 00:00:00,22,Positive
,Matsya Veda FixoPile ,"Piles,Fissure",My father was suffering from piles for a few years. he even had an operation but it grew back after few months. taking this medicine finally he has some relief. ,10.0,2023-01-22 00:00:00,21,Positive
,Matsya Veda FixoPile ,"Piles,Fissure",Works great,10.0,2023-04-14 00:00:00,24,Positive
,Matsya Veda FixoPile ,"Piles,Fissure",packaging is not good,7.0,2023-03-15 00:00:00,26,Neutral
,ZEROHARM Narie Pcos/Pcod Care Tablets,PCOS/PCOD,loved it and happy to use the product.I have been using for one month only and it's effective.,10.0,2023-02-26 00:00:00,27,Positive
,ZEROHARM Narie Pcos/Pcod Care Tablets,PCOS/PCOD,Have been using this for a while now and I can see the results. I would definitely recommend this to my friends.,10.0,2023-10-21 00:00:00,24,Positive
,ZEROHARM Narie Pcos/Pcod Care Tablets,PCOS/PCOD,Really good product for periods care.Be continue for your healthy life.,10.0, 16-Sep-2023,33,Positive
,Health Veda Organics Plant Based PCOS Multivitamin,PCOS/PCOD,Overall all necessary ingredients are used in it. And the product is doing good work.,10.0, 7-Dec-2023,43,Positive
,Health Veda Organics Plant Based PCOS Multivitamin,PCOS/PCOD,"Having PCOS, I was looking for some stuff to help me with my symptoms and this seems to do exactly that. I'd recommend this to others as well",9.0,2024-01-21 00:00:00,31,Positive
,Health Veda Organics Plant Based PCOS Multivitamin,PCOS/PCOD,This is really effevtive,9.0,2024-01-06 00:00:00,21,Positive
,Kapiva PCOS Care Tablets ,PCOS/PCOD,Tablets have been very useful for me. Have been taking them for two months now..,10.0,2022-09-08 00:00:00,23,Positive
,Kapiva PCOS Care Tablets ,PCOS/PCOD,It was good,10.0,2023-03-05 00:00:00,20,Positive
,Kapiva PCOS Care Tablets ,PCOS/PCOD,Best ayurvedic med for cramps and period related problems.,10.0, 31-Aug-2022,24,Positive
,Bodywise PCOS Balance Capsules,PCOS/PCOD,Took for facial hair prblm and Mild pcos symptoms.,10.0,2023-09-02 00:00:00,35,Positive
,Bodywise PCOS Balance Capsules,PCOS/PCOD,Start hairfall not suitable,4.0,2023-04-18 00:00:00,46,Negative
,Bodywise PCOS Balance Capsules,PCOS/PCOD,Got good result in 2 months. No side effects... Complety safe.,10.0, 9-May-2023,33,Positive
,Bliss Welness PCOS Support,PCOS/PCOD,Found it very useful…good product,10.0, 13-03-2024,24,Positive
,Bliss Welness PCOS Support,PCOS/PCOD,Helps for pcod problems,10.0, 9-11-2022,24,Positive
,Bliss Welness PCOS Support,PCOS/PCOD,started hairfall,3.0, 9-05-2026,43,Negative
,Health Veda Organics Vitamin D3,Vitamins,"Overall, I highly recommend this tablets as part of my daily supplement routine",10.0,2024-02-02 00:00:00,35,Positive
,Health Veda Organics Vitamin D3,Vitamins,It is very useful and helpful for your health,10.0,2023-07-22 00:00:00,23,Positive
,Health Veda Organics Vitamin D3,Vitamins,Very effective for bones & joints.,10.0,2024-02-03 00:00:00,24,Positive
,N Satvam Vitamin D3 Supplement,Vitamins,I used to have leg pains after having this I got relief ,10.0, 23-Sep-2022,12,Positive
,N Satvam Vitamin D3 Supplement,Vitamins,Good product and worth the money.,10.0, 23-Sep-2022,33,Positive
,N Satvam Vitamin D3 Supplement,Vitamins,Product seems to be ok.. Not sure about its effectiveness..,7.0, 25-Sep-2023,32,Neutral
,Himalayan Organics Vitamin D3,Vitamins,"This product is suitable for those who have weak bones and lack of immunity power, totally recommended.",8.0,2024-02-21 00:00:00,31,Positive
,Himalayan Organics Vitamin D3,Vitamins,"Since starting this supplement, I've felt a remarkable improvement in my energy levels, and my bones feel stronger than ever.",10.0,2024-02-05 00:00:00,30,Positive
,Himalayan Organics Vitamin D3,Vitamins,I liked the product.... Tablets are fully enriched with vitamins... It is easy to swallow and and good in taste,8.0,2024-02-16 00:00:00,34,Positive
,Carbamide Forte Vitamin D3,Vitamins, A good option for people looking for natural d3 supplement.,10.0, 3 April 2023,35,Positive
,Carbamide Forte Vitamin D3,Vitamins,I like this brand. This is their second product I am purchasing from this brand.,10.0,2023-06-01 00:00:00,36,Positive
,Carbamide Forte Vitamin D3,Vitamins,After buying their popular multivitamin gummies product. Satisfied with both products. Would recommend.,10.0,2023-01-03 00:00:00,37,Positive
,Nutrazee Vegan Vitamin D3 Supplement,Vitamins,The product comes in nice attractive packing,8.0,2023-04-01 00:00:00,38,Positive
,Nutrazee Vegan Vitamin D3 Supplement,Vitamins,Small capsules. loving it,8.0,2023-04-03 00:00:00,37,Positive
,Nutrazee Vegan Vitamin D3 Supplement,Vitamins,The product is really good,8.5,2023-06-01 00:00:00,24,Positive
,Swisse Vegan Calcium tablets,Calcium,Provides back pain relief caused due to baby birth or any other condition. Have been using it since couple of days . Satisfied with the quality of the product,10.0,2021-09-06 00:00:00,25,Positive
,Swisse Vegan Calcium tablets,Calcium,The product received is good. Waiting for the results to come after a few days.,10.0,2021-09-29 00:00:00,25,Positive
,Swisse Vegan Calcium tablets,Calcium,"After using four days, I got extreme pain in my leg,so that I can stop using immediately. Product is not suitable for all.",7.0, 8-Sep-2023,27,Neutral
,Nveda Calcium Supplement ,Calcium, Highly recommended for anyone needing to boost their calcium intake.,10.0,2024-03-15 00:00:00,28,Positive
,Nveda Calcium Supplement ,Calcium,Good Purchase at this price.. You can purchase without any doubt.,10.0, 14-Mar-2024,23,Positive
,Nveda Calcium Supplement ,Calcium,"tablets size is very its hard to swallow ,waste of money its not helping at all",2.0,2024-02-25 00:00:00,34,Negative
,Boldfit Calcium Tablets,Calcium,Best tablet for person suffering from  calcium deficiency,10.0,2023-04-14 00:00:00,32,Positive
,Boldfit Calcium Tablets,Calcium,Feeling a slighter improvement on health,9.5,2023-06-13 00:00:00,43,Positive
,Boldfit Calcium Tablets,Calcium,Overall I would totally recommend this product to add in our daily life,9.5, 16 April 2023,23,Positive
,HealthKart HK Vitals Calcium,Calcium,Nice and good for my family,10.0,2023-08-13 00:00:00,12,Positive
,HealthKart HK Vitals Calcium,Calcium,This supplement is good..,10.0,2023-09-26 00:00:00,13,Positive
,HealthKart HK Vitals Calcium,Calcium,Use regular - its working and usefull. I am continue using one tab in a day,8.0,2023-08-13 00:00:00,23,Positive
,ZEROHARM Holistic Calcium Tablets ,Calcium,I have no grievances about this product. It's easy to ingest and effectively fulfills its purpose.,8.0,2023-12-31 00:00:00,45,Positive
,ZEROHARM Holistic Calcium Tablets ,Calcium,I regularly take calcium supplyments and this one is one of the best I have ever taken,8.0,2023-10-01 00:00:00,32,Positive
,ZEROHARM Holistic Calcium Tablets ,Calcium,Cost is high as compared to other products.,7.5,2021-10-11 00:00:00,24,Negative
,DIVYA PSOROGRIT 60 TABLETS,Psoriasis,Highly recommend for anyone seeking relief from psoriasis symptoms.,10.0,2023-03-12 00:00:00,28,positive
,DIVYA PSOROGRIT 60 TABLETS,Psoriasis,It smoothed his skin and significantly reduced redness after just a few uses.,10.0,2022-01-03 00:00:00,37,Positive
,DIVYA PSOROGRIT 60 TABLETS,Psoriasis,My uncle has used this product for his psoriasis and it has shown very good improvement in his psoriasis. ,9.0,2020-02-10 00:00:00,38,Positive
,Vedabay Psorysys Heal Psoriasis Medicine,Psoriasis,My sister has used this cream for her psoriasis and she got good results with this cream.,9.0,2020-10-15 00:00:00,40,Positive
,Vedabay Psorysys Heal Psoriasis Medicine,Psoriasis,Value for money.,8.5,2022-04-01 00:00:00,30,Positive
,Vedabay Psorysys Heal Psoriasis Medicine,Psoriasis,It is very helpful in itchy and dry skin. Good moisturizing cream. Value for money. Thanks for amazing product for dry skin.,7.5,2021-03-17 00:00:00,31,Positive
,Medisynth Soriafit Cream For_Psoriasis ,Psoriasis,Soothing Moisture for Sensitive Skin,8.0,2022-10-08 00:00:00,22,Positive
,Medisynth Soriafit Cream For_Psoriasis ,Psoriasis,It give proper moisture to my skin and doesn't irritate my skin…,8.0,2024-03-11 00:00:00,32,Positive
,Medisynth Soriafit Cream For_Psoriasis ,Psoriasis,This is perfect solution for my skin found it very good,7.5, 26-Jan-2024,25,Positive
,MILLIBOLT HEALTHTECH Psoriacure Ointment,Psoriasis," sometimes i have burning sensation on my face , after useing it my skin become very soft.",5.5,2024-03-07 00:00:00,24,Negative
,MILLIBOLT HEALTHTECH Psoriacure Ointment,Psoriasis, I'll tell you if you have combination skin type then don't go for it it'll make it more oily,5.0,2024-02-18 00:00:00,23,Negative
,MILLIBOLT HEALTHTECH Psoriacure Ointment,Psoriasis, i used a lot of products this finally worked for me,8.5,2024-02-16 00:00:00,27,Positive
,Cetaphil DAM Daily Advance Ultra Hydrating Lotion,Psoriasis,Good for daily use,8.0,2024-01-06 00:00:00,25,Positive
,Cetaphil DAM Daily Advance Ultra Hydrating Lotion,Psoriasis,Good quality,8.0,2024-03-13 00:00:00,26,Positive
,Cetaphil DAM Daily Advance Ultra Hydrating Lotion,Psoriasis,Very good one. But its little bit small. Good for dry skin and makes your skin soft.,7.5,2024-03-04 00:00:00,37,Positive
,Barphani VitliGon Ointment- Natural Ayurvedic Vitiligo Cream,Vitiligo,The product was not found to be effective and hence discontinued,5.0, 10-Dec-2022,34,Negative
,Barphani VitliGon Ointment- Natural Ayurvedic Vitiligo Cream,Vitiligo,Not yet any result found. Wastage of money,5.0,2024-01-09 00:00:00,23,Negative
,Barphani VitliGon Ointment- Natural Ayurvedic Vitiligo Cream,Vitiligo,Good product,10.0,2022-08-01 00:00:00,23,Positive
,Lecor oil I Ayurvedic Medicine for Vitiligo ,Vitiligo, Very good medicine for Vitiligo… ,10.0, 27 December 2023,54,Positive
,Lecor oil I Ayurvedic Medicine for Vitiligo ,Vitiligo,I liked this product. My skin colour change slowly slowly.,10.0,2023-12-18 00:00:00,34,Positive
,Lecor oil I Ayurvedic Medicine for Vitiligo ,Vitiligo,"Talking about the product, the dosage is not mentioned on the product neither the seller is going to guide you regarding this.",7.0, 5 April 2023,23,Neutral
,Vedabay Vitiligo Melatonin Tablets,Vitiligo,Very effective product for vitiligo,10.0, 6 Aug 2023,26,Positive
,Vedabay Vitiligo Melatonin Tablets,Vitiligo,I didn’t find any benefits after using this product,4.0,2022-07-19 00:00:00,26,Negative
,Vedabay Vitiligo Melatonin Tablets,Vitiligo,Okayish product,6.5,2023-04-21 00:00:00,27,Neutral
,Ujwala Ayurvedashram Lecor Capsule For Vitiligo ,Vitiligo,spatches have improved more than before you can also use this ayurvedic medicine. this ayurvedic medicine very useful for skin spatches,10.0,2024-01-09 00:00:00,29,Positive
,Ujwala Ayurvedashram Lecor Capsule For Vitiligo ,Vitiligo,Not working ,4.0,2023-08-19 00:00:00,10,Negative
,Ujwala Ayurvedashram Lecor Capsule For Vitiligo ,Vitiligo,This product is something like okk,6.0,2023-07-15 00:00:00,20,Neutral
,Shuddhi Ayurveda Vitiligo,Vitiligo,Can see improvement after longer usage.Thanks,8.0,2023-05-20 00:00:00,20,Positive
,Shuddhi Ayurveda Vitiligo,Vitiligo,Please don’t waste your money,2.0, 9-Feb-2023,21,Negative
,Shuddhi Ayurveda Vitiligo,Vitiligo,In one month I see difference …good product,8.5, 8-Feb-2024,12,Positive
,Orasore Mouth Ulcer Tablet,Mouth ulcer,Great product. None of the other products from Allopathic works,10.0,2021-08-27 00:00:00,22,Positive
,Orasore Mouth Ulcer Tablet,Mouth ulcer,Best ayurvedic mouth ulcer get,10.0,2021-03-31 00:00:00,13,Positive
,Orasore Mouth Ulcer Tablet,Mouth ulcer,Almost instant relief,10.0,2022-08-05 00:00:00,34,Positive
,Smyle Mouth Ulcer Gel,Mouth ulcer,Not recommended.It might hurt your stomach and cause diarrhoea,4.0,2021-12-17 00:00:00,46,Negative
,Smyle Mouth Ulcer Gel,Mouth ulcer,The healing process is slow It doesn control flatulence,7.0,2022-02-17 00:00:00,23,Negative
,Smyle Mouth Ulcer Gel,Mouth ulcer, better for inflammation inside but go to doctor if problem due to any infection,7.0,2022-11-12 00:00:00,34,Neutral
,Zincasin Zinc Carnosine 75mg Tablet,Mouth ulcer,The best for mouth ulcers without doubt.,8.5,2022-11-22 00:00:00,30,Positive
,Zincasin Zinc Carnosine 75mg Tablet,Mouth ulcer,Good for ulcers use,8.0,2023-07-21 00:00:00,43,Positive
,Zincasin Zinc Carnosine 75mg Tablet,Mouth ulcer,Good for ulcers and acid indigestion,8.0,2022-12-09 00:00:00,32,Positive
,Oraheal Mouth Ulcer Chewable Tablet,Mouth ulcer,Very good product to get rid of occasional mouth sores,9.0,2023-05-14 00:00:00,23,Positive
,Oraheal Mouth Ulcer Chewable Tablet,Mouth ulcer,I have taken this medicine for four days No special effects,6.0,2023-05-30 00:00:00,54,Negative
,Oraheal Mouth Ulcer Chewable Tablet,Mouth ulcer,Not effective.I am using this tablet but got no relief.,4.0,2023-08-09 00:00:00,23,Negative
,Orobest Mouth Ulcer Gel,Mouth ulcer,Didn't really work well on mouth ulcers but you can try and see if it works for you.,3.5,2023-07-04 00:00:00,34,Negative
,Orobest Mouth Ulcer Gel,Mouth ulcer,I recommend this product,9.0,2022-05-17 00:00:00,23,Positive
,Orobest Mouth Ulcer Gel,Mouth ulcer,Realy good for mouth ulcers,9.5,2022-02-05 00:00:00,45,Positive
,Life Aveda Parkinson’s Disease tablets,"Parkinson,Nervous disease",Very effective and useful.,10.0,2024-03-12 00:00:00,22,Positive
,Life Aveda Parkinson’s Disease tablets,"Parkinson,Nervous disease",Good for Parkinson .,10.0,2024-01-30 00:00:00,23,Positive
,Life Aveda Parkinson’s Disease tablets,"Parkinson,Nervous disease",Good product,8.0,2023-05-14 00:00:00,22,Positive
,Parkikyor (Kampavata) Tablets,"Parkinson,Nervous disease",Too early to judge effectiveness,6.5,2019-06-01 00:00:00,26,Neutral
,Parkikyor (Kampavata) Tablets,"Parkinson,Nervous disease",People with parkinson should try ir… really good product,9.5,2020-01-27 00:00:00,28,Positive
,Parkikyor (Kampavata) Tablets,"Parkinson,Nervous disease",Nice product,8.5,2024-02-06 00:00:00,27,Positive
,Xovak Pharmtech Ayurvedic Parkinson's Medicine,"Parkinson,Nervous disease"," I wanted immediate relief, I got very bad effect.",4.0,2019-03-22 00:00:00,33,Negative
,Xovak Pharmtech Ayurvedic Parkinson's Medicine,"Parkinson,Nervous disease", One should use this product often,10.0, 5 August 2022,22,Positive
,Xovak Pharmtech Ayurvedic Parkinson's Medicine,"Parkinson,Nervous disease","It's only a non harmful product for body. No any health benefit,",4.0,2022-03-09 00:00:00,21,Negative
,INLIFE Neuro Nerve Care Health Supplement,"Parkinson,Nervous disease",A must buy for all people and you will feel the difference within a week.,10.0,2019-09-29 00:00:00,24,Positive
,INLIFE Neuro Nerve Care Health Supplement,"Parkinson,Nervous disease",I have used this product for one month and I will purchase again if required,7.0,2018-02-12 00:00:00,26,Positive
,INLIFE Neuro Nerve Care Health Supplement,"Parkinson,Nervous disease","This product will not harmful, but not even helpful.",7.0,"02-02-2019
",27,Neutral
,Ramsey- Parkino Syrup ,"Parkinson,Nervous disease","good health , nerve strength",10.0,2019-09-09 00:00:00,24,Positive
,Ramsey- Parkino Syrup ,"Parkinson,Nervous disease",Undoubtedly an excellent product to solve issues related to nervous system.,10.0,2022-08-09 00:00:00,33,Positive
,Ramsey- Parkino Syrup ,"Parkinson,Nervous disease","Have ordered this a couple times before. A very natural approach to a healthy nervous system, in the best natural combo herbs. ",10.0, 6 February 2024,43,Positive
,ZEROHARM Narie Fertility Formula Tablets,0,Seen great changes and very good product.,10.0,2023-10-11 00:00:00,31,Positive
,ZEROHARM Narie Fertility Formula Tablets,Pregnancy care,"Used for 2 months and didn't had any side effects. Its best for hormonal issues, immunity power, and gynae problems.",8.0,2023-08-15 00:00:00,21,Positive
,ZEROHARM Narie Fertility Formula Tablets,Pregnancy care,"I appreciate the holistic approach of the supplement, addressing both physical and hormonal aspects of fertility to support optimal reproductive function.",10.0, 24 November 2023,23,Positive
,LittleVeda Pregnancy Trail Mix ,Pregnancy care,Really nutritious. Didn't know beetroot could taste so good. Love the combination of all the seeds and nuts. My to go snack during my pregnancy.,10.0,2021-06-28 00:00:00,20,Positive
,LittleVeda Pregnancy Trail Mix ,Pregnancy care,Very costly. Only nuts which can be bought in local market for RS 100/-. No unique ingredients.,2.0,2024-02-20 00:00:00,24,Negative
,LittleVeda Pregnancy Trail Mix ,Pregnancy care,Nice product but really low value for money. Just too little quantity for the price. The product is tasty though,6.0, 6 June 2021,35,Neutral
,Spellbound Prenatal Multivitamin for Pregnancy,Pregnancy care,The positive impact on my health has been remarkable. I highly recommend this product!,10.0,2024-01-04 00:00:00,46,Positive
,Spellbound Prenatal Multivitamin for Pregnancy,Pregnancy care,This product actually having good quality and Results,10.0,2024-01-23 00:00:00,33,Positive
,Spellbound Prenatal Multivitamin for Pregnancy,Pregnancy care,I have to hold my breath to swallow it. I wouldn’t purchase again.,4.0,2024-01-25 00:00:00,24,Negative
,Inaari Womb Health Ayurvedic Supplements,Pregnancy care,"Helps in promoting womb health, improving egg quality, supporting timely ovulation, and strengthening the reproductive system. Overall a very helpful product.",10.0,2024-02-26 00:00:00,24,Positive
,Inaari Womb Health Ayurvedic Supplements,Pregnancy care,I highly recommend this product for women who are seeking for a good supplement for conceiving. Great product!,10.0,2024-03-07 00:00:00,43,Positive
,Inaari Womb Health Ayurvedic Supplements,Pregnancy care,very trustable and reliable brand for ayurvedic care. Very beneficial supplements as well,10.0,2023-11-16 00:00:00,35,Positive
,Carbamide Forte Prenatal Multivitamin for Pregnancy ,Pregnancy care, It is helping me tremendously even in my third trimester.,10.0,2024-01-08 00:00:00,23,Positive
,Carbamide Forte Prenatal Multivitamin for Pregnancy ,Pregnancy care,This tablet helps to generate good follicles for pregnancy and supported by body to generates good cells,10.0,2021-09-21 00:00:00,24,Positive
,Carbamide Forte Prenatal Multivitamin for Pregnancy ,Pregnancy care,I have yet to see the results as I just started taking the supplements. But it smells horrible,6.0,2021-11-24 00:00:00,12,Neutral
,Little's Organix Diaper Rash Cream,Baby rash cream,Not as effective as it should be like a rash cream,4.0,2023-12-10 00:00:00,33,Negative
,Little's Organix Diaper Rash Cream,Baby rash cream,Amazing cream soo good for skin,10.0,2023-08-09 00:00:00,32,Positive
,Little's Organix Diaper Rash Cream,Baby rash cream, I loved this for my baby. Works effectively. Results are good.,10.0,2023-07-21 00:00:00,31,Positive
,Sebamed Baby Rash Cream,Baby rash cream, I highly recommend Baby Sebamed Rash Cream for its effectiveness and gentle care for delicate baby skin.,10.0, 18 February 2024,30,Positive
,Sebamed Baby Rash Cream,Baby rash cream,The cream also maintains the ph value of baby'skin keeping the skin soft and smooth.,10.0,2024-02-25 00:00:00,34,Positive
,Sebamed Baby Rash Cream,Baby rash cream,"Amazing experience using this you can surely get it for your littile one. This smells also nice and Moisturize your babies skin
Customer image",8.0,2024-02-20 00:00:00,35,Positive
,Himalaya Diaper Rash Cream,Baby rash cream,There is no comparison of this product. As usual the most affordable and best formulated rash cream.,10.0,2024-03-14 00:00:00,36,Positive
,Himalaya Diaper Rash Cream,Baby rash cream,I have used this and it’s not bad but coconut oil is best for rashes,8.0,2024-03-12 00:00:00,37,Positive
,Himalaya Diaper Rash Cream,Baby rash cream,A GOOD PRODUCT FOR BABY USE.,10.0,2024-03-05 00:00:00,38,Positive
,SkinEasi Baby Diaper Rash Gel,Baby rash cream,I used for my baby. Really got good result.,10.0,2021-10-26 00:00:00,37,Positive
,SkinEasi Baby Diaper Rash Gel,Baby rash cream,"Its a simple barrier cream that works just perfectly!
",10.0,2022-11-07 00:00:00,24,Positive
,SkinEasi Baby Diaper Rash Gel,Baby rash cream,It’s wonderful. Has a soothing scent not at all harsh on the skin. Love it and I recommend it!,10.0,2022-02-07 00:00:00,25,Positive
,Cipla Health Mamaxpert Baby Diaper Rash Cream,Baby rash cream,Heals faster,7.5,2023-02-08 00:00:00,25,Positive
,Cipla Health Mamaxpert Baby Diaper Rash Cream,Baby rash cream,Does the work,8.0,2021-04-09 00:00:00,27,Positive
,Cipla Health Mamaxpert Baby Diaper Rash Cream,Baby rash cream,Good product,7.0,2022-02-10 00:00:00,28,Positive
,Electral Powder,"Glucose, Dehydration",simple and easy to use,10.0,2022-08-11 00:00:00,23,Positive
,Electral Powder,"Glucose, Dehydration",Good quality product,10.0,2022-08-09 00:00:00,34,Positive
,Electral Powder,"Glucose, Dehydration",Can be used in dhyorrea and desentry related problems Can be used in gym for Instant energy,10.0,2022-08-21 00:00:00,32,Positive
,Prolyte ORS for Restoring Body Fluids & Electrolytes,"Glucose, Dehydration",Tastes good and gives quick relief,8.0,2021-02-14 00:00:00,43,Positive
,Prolyte ORS for Restoring Body Fluids & Electrolytes,"Glucose, Dehydration","its an ok product, nothing great just a standard ripoff of the regular ORS with flavor no added benefits",6.0,2021-08-02 00:00:00,23,Neutral
,Prolyte ORS for Restoring Body Fluids & Electrolytes,"Glucose, Dehydration",This is very good powder to maintain ion imbalance and prevent dehydration and loose motions,10.0,2021-08-17 00:00:00,12,Positive
,Dabur Glucose D ,"Glucose, Dehydration",The jar was very good and helpful energy drink,10.0,2021-08-01 00:00:00,13,Positive
,Dabur Glucose D ,"Glucose, Dehydration",Quality was good,10.0,2022-05-03 00:00:00,23,Positive
,Dabur Glucose D ,"Glucose, Dehydration",Like sugar powder only,4.0,2023-07-25 00:00:00,45,Negative
,Glucon-D Instant Energy ,"Glucose, Dehydration","Energetic flavour taste,",10.0,2022-06-07 00:00:00,32,positive
,Glucon-D Instant Energy ,"Glucose, Dehydration",The quality of the product is good,10.0,2022-08-11 00:00:00,24,positive
,Glucon-D Instant Energy ,"Glucose, Dehydration",Good for instant energy Great taste of Nimbu. Useful during summer months,10.0,2022-08-21 00:00:00,28,positive
,Dabur Jamun Neem Karela Juice For Healthy Glucose Levels,"Glucose, Dehydration",Benefited with this combination,8.0,2022-09-12 00:00:00,37,Positive
,Dabur Jamun Neem Karela Juice For Healthy Glucose Levels,"Glucose, Dehydration","The combination of karela, neem and jamun without the bitterness is really good Found it quite effective for sugar control",10.0,2022-10-20 00:00:00,38,Positive
,Dabur Jamun Neem Karela Juice For Healthy Glucose Levels,"Glucose, Dehydration",Very effective for detoxification and controlling blood glucose levels if consumed on an empty stomach early morning,10.0,2022-11-01 00:00:00,40,Positive
,Boroline Cream,"Sunburn, Sunscreen",Gentle on skin,10.0,2022-03-25 00:00:00,30,Positive
,Boroline Cream,"Sunburn, Sunscreen",Very good cream,10.0,2022-04-02 00:00:00,31,Positive
,Boroline Cream,"Sunburn, Sunscreen",its good Worth product.,8.0,2022-06-08 00:00:00,22,Positive
,Patanjali Ayurveda Saundarya Aloe Vera Gel ,"Sunburn, Sunscreen",One of the best alovera gel.,10.0,2022-05-09 00:00:00,32,Positive
,Patanjali Ayurveda Saundarya Aloe Vera Gel ,"Sunburn, Sunscreen",Using it for more than 8 months Sometimes good but dont hope too much It can work as good moisturiser.,10.0,2022-09-20 00:00:00,25,Positive
,Patanjali Ayurveda Saundarya Aloe Vera Gel ,"Sunburn, Sunscreen",Good for the skin,10.0,2023-05-22 00:00:00,24,Positive
,Neutrogena Ultra Sheer Dry-Touch Sunblock Sunscreen ,"Sunburn, Sunscreen",Excellent for skin protection but the white cast bothers hence you can wear it for official purposes,10.0,2023-04-02 00:00:00,23,Positive
,Neutrogena Ultra Sheer Dry-Touch Sunblock Sunscreen ,"Sunburn, Sunscreen",its a bit expensive compared to other brands.,7.0,2023-04-04 00:00:00,27,Neutral
,Neutrogena Ultra Sheer Dry-Touch Sunblock Sunscreen ,"Sunburn, Sunscreen",No side effects very soft,10.0,2023-05-13 00:00:00,25,Positive
,Organic Netra Pure Aloe Vera Gel with Vitamin C & E,"Sunburn, Sunscreen",Overall the product is good.,10.0, 28-Feb-2023,26,Positive
,Organic Netra Pure Aloe Vera Gel with Vitamin C & E,"Sunburn, Sunscreen",U can buy without second thought its purely chemical free.. i brought this second time…,10.0,2021-11-30 00:00:00,37,Positive
,Organic Netra Pure Aloe Vera Gel with Vitamin C & E,"Sunburn, Sunscreen",It is little pricey not reasonable.,6.0,2023-12-17 00:00:00,34,Neutral
,Caladryl Skin Allergy Expert Lotion for sunburn,"Sunburn, Sunscreen",It's good for skin infections,9.0,2023-06-11 00:00:00,23,Positive
,Caladryl Skin Allergy Expert Lotion for sunburn,"Sunburn, Sunscreen","Ideal size, portable container and reliable product - recommend",9.0, 12-Aug-2023,23,Positive
,Caladryl Skin Allergy Expert Lotion for sunburn,"Sunburn, Sunscreen",Very good Product . Will recommend to one and all.,8.0,2023-07-08 00:00:00,54,Positive
,Isoniazid.,TB(Tuberculosis),Consult doctor before using the product,10.0,##########,34,Positive
,Rifampin,TB(Tuberculosis),Consult doctor before using the product,10.0,##########,23,Positive
,Rifabutin ,TB(Tuberculosis),Consult doctor before using the product,10.0,##########,26,Positive
,Rifapentine,TB(Tuberculosis),Consult doctor before using the product,10.0,##########,26,Positive
,Pyrazinamide.,TB(Tuberculosis),Consult doctor before using the product,10.0,##########,27,Positive
,Ethambutol ,TB(Tuberculosis),Consult doctor before using the product,10.0,##########,29,Positive
,Amoxicillin,Tonsilitis,Consult doctor before using the product,10.0,##########,10,Positive
,Bacampicillin,Tonsilitis,Consult doctor before using the product,10.0,##########,20,Positive
,Cefadroxil,Tonsilitis,Consult doctor before using the product,10.0,##########,20,Positive
,Cefetamet,Tonsilitis,Consult doctor before using the product,10.0,##########,21,Positive
,Cefixime,Tonsilitis,Consult doctor before using the product,10.0,##########,12,Positive
,Cefuro axetil,Tonsilitis,Consult doctor before using the product,10.0,##########,22,Positive
,Dequalinium,Tonsilitis,Consult doctor before using the product,10.0,##########,13,Positive
,Vito Relief Nausea Ginger Lozenges,"Vomiting, Nausea",I have nausea problem whenever I travel by car. I got this before my trip and this really helped me. It’s pure ginger.,10.0,2024-01-23 00:00:00,34,Positive
,Vito Relief Nausea Ginger Lozenges,"Vomiting, Nausea",Overall it's good,10.0,2024-02-15 00:00:00,46,Positive
,Vito Relief Nausea Ginger Lozenges,"Vomiting, Nausea",Easy recommendation for those who are going to mountains for a short trip,10.0, 18 January 2024,23,Positive
,Himalaya GASEX FIZZ,"Vomiting, Nausea",Very effective in short time of span,10.0,2024-02-13 00:00:00,34,Positive
,Himalaya GASEX FIZZ,"Vomiting, Nausea",Excellent for those sufferring from Gas/wind trouble. Nice in taste also.,10.0,2023-09-22 00:00:00,30,Positive
,Himalaya GASEX FIZZ,"Vomiting, Nausea",Taste good,10.0, 8 August 2023,43,Positive
,GNC Vitamin C Chewable Tablets | 30 Tablets,"Vomiting, Nausea",It's easy to chew and tastes really nice and help increase immunity of my body. Highly recommended.,10.0,2023-02-27 00:00:00,32,Positive
,GNC Vitamin C Chewable Tablets | 30 Tablets,"Vomiting, Nausea",Results are good best for vitamin c i take 2 daily no side effects,8.0,2023-02-04 00:00:00,23,Positive
,GNC Vitamin C Chewable Tablets | 30 Tablets,"Vomiting, Nausea",The product is very good. Value for the money.,8.0, 7 February 2023,54,Positive
,Simply Herbal Vitamin C 1000mg Tablets ,"Vomiting, Nausea",This does active harm to the body.,3.0,2020-08-26 00:00:00,23,Negative
,Simply Herbal Vitamin C 1000mg Tablets ,"Vomiting, Nausea",The results are just fantastic,10.0, 16 August 2020,34,Positive
,Simply Herbal Vitamin C 1000mg Tablets ,"Vomiting, Nausea", would recommend simply herbal Vit c tablets,10.0,2020-11-18 00:00:00,23,Positive
,Limcee Chewable Tablet Orange,"Vomiting, Nausea",This tablet is very good for vitamin c,10.0,2022-07-28 00:00:00,45,Positive
